
Bos primigenius indicus,112,habbit,"Los estudios sobre el destete natural del ganado cebú han demostrado que la vaca desteta a sus terneros en un periodo de 2 semanas, pero después sigue mostrando un fuerte comportamiento de afiliación con sus crías y las elige preferentemente para acicalarlas y como compañeras de pastoreo durante al menos 4-5 años."
Bos primigenius indicus,112,appearance,"Los cebúes se caracterizan por la presencia de cuernos normalmente cortos, orejas caídas, joroba pronunciada sobre los hombros y amplia papada. El pelaje es corto y de color claro, frecuentemente blanco y uniforme, aunque en algunos individuos puede estar salpicado de manchas pequeñas y oscuras."
Bos primigenius indicus,112,mating,"Por lo general, las Bos primigenius indicus son lo suficientemente maduras para parir cuando tienen 29 meses. Esto se basa en el desarrollo de sus cuerpos para soportar la tensión del parto y la lactancia. Una reproducción precoz puede someter al cuerpo a un estrés excesivo y acortar su esperanza de vida. El tiempo medio de gestación de la cría es de 285 días, pero varía en función de la edad y la nutrición de la madre. El sexo de la cría también puede afectar al tiempo de gestación, ya que las crías macho son transportadas durante un periodo más largo que las hembras. La ubicación, la raza, el peso corporal y la estación del año afectan a la salud general del animal y, a su vez, pueden afectar también al periodo de gestación."
Cuaga,113,habbit,"Las Cuagas eran animales muy gregarios que formaban grandes rebaños. El núcleo de cada grupo estaba formado por miembros de la Familia que vivían con su rebaño natal durante toda su vida. Para encontrar a los miembros perdidos de la comunidad, el macho dominante del grupo emitía una llamada especial, respondida por Otros miembros del grupo. Los individuos enfermos o lisiados eran atendidos por todos los miembros del grupo, que solían ralentizar el paso para adaptarse al animal más lento. Cada una de estas manadas controlaba un territorio más bien pequeño de 11 millas cuadradas (30 km2). Sin embargo, cuando migraban, podían mantener territorios más amplios de más de 600 km2 (232 millas cuadradas). Por lo general, las Cuagas llevaban un Estilo de vida diurno, pasando sus horas nocturnas en pastos cortos, donde podían percatarse de los Depredadores que se acercaban. Sin embargo, durante la noche, los miembros del grupo solían despertarse uno a uno para pastorear durante aproximadamente una hora sin aventurarse lejos del grupo. Además, siempre había al menos un miembro del rebaño de la comunidad, que vigilaba las posibles amenazas mientras el grupo dormía. Los rebaños solían hacer viajes regulares desde sus zonas de descanso a los pastos y viceversa, parando a beber agua durante el mediodía."
Cuaga,113,appearance,"La Cuaga era una subespecie fácilmente reconocible de la Cebra de llanura. Su patrón de pelaje era único entre los équidos: parecido al de una cebra en la parte delantera pero más parecido al de un Caballo en la trasera. Tenía rayas marrones y blancas en la cabeza y el cuello, partes superiores marrones y vientre, cola y patas blancas. Las rayas eran más llamativas en la cabeza y el cuello y se hacían gradualmente más tenues a medida que descendía por el cuerpo, mezclándose con el marrón rojizo del lomo y los flancos, hasta desaparecer a lo largo de la espalda. Parece haber tenido un alto grado de polimorfismo, ya que algunos casi no tenían rayas y otros presentaban patrones similares a los de la extinta población meridional de Cebra de burchell, en la que las rayas cubrían la mayor parte del cuerpo excepto las partes traseras, las patas y el vientre. También tenía una ancha raya dorsal oscura en la espalda. Tenía una crin erguida con rayas marrones y blancas. Al vivir en el extremo sur del área de distribución de la Cebra de llanura, la Cuaga tenía un espeso pelaje invernal que mudaba cada año. Su cráneo se describía como de perfil recto y relativamente ancho con un occipucio estrecho. Al igual que otras cebras de las Llanuras, la cuaga no tenía papada en el cuello como la Cebra de montaña."
Cuaga,113,mating,"Estos mamíferos tenían un sistema de apareamiento poligínico, basado en el harén, en el que un solo macho adulto controlaba y se apareaba con un grupo de hembras. Las hembras podían tener crías en cualquier época del año, con un periodo álgido, a principios del verano, en diciembre-enero. Las hembras sanas parían por primera vez a los 3-3,5 años y solían parir una vez cada dos años. Al alcanzar la madurez, los individuos de ambos sexos abandonaban su grupo natal."
Facóquero común,114,habbit,"Los facóqueros comunes no son territoriales, sino que ocupan un área de acción. Los facóqueros comunes viven en pequeños grupos. Las hembras viven con sus crías y con otras hembras, y tienden a permanecer en sus grupos natales, mientras que los machos se van, aunque quedándose dentro del ámbito del hogar. Los machos adultos solo se unen a las hembras cuando están en celo. Los jabalíes tienen dos glándulas faciales: la glándula colmillo y la glándula sebácea. Los facóqueros comunes de ambos sexos empiezan a marcar territorio alrededor de los seis a siete meses de edad.  Los machos tienden a marcar más que las hembras.  Marcan zonas de descanso y pozos de donde extraen el agua.  Los facóqueros comunes utilizan los colmillos para el cortejo y para comportamientos antagónicos. "
Facóquero común,114,appearance,"A pesar de que los facóqueros se ven comúnmente en pastizales abiertos, siempre buscan refugio en la vegetación con forraje más denso. De hecho, los facóqueros prefieren alimentarse en zonas densas y húmedas. La dieta del facóquero es omnívora, compuesta de hierbas, raíces, bayas y otras frutas, cortezas, hongos, huevos, animales muertos, y pequeños mamíferos, incluso reptiles y aves. La dieta es estacionalmente variable, dependiendo de la disponibilidad de diferentes alimentos. Las áreas con muchos bulbos, rizomas y raíces nutritivas pueden atraer a un gran número de facóqueros. Los facóqueros son excavadores de gran alcance; utilizan tanto el hocico como los pies. Para comer, a menudo doblan las patas delanteras hacia atrás. Poseen almohadillas callosas que protegen las muñecas durante el movimiento; lo logran muy temprano en el desarrollo del feto. A pesar de que pueden cavar sus propias madrigueras, comúnmente ocupan madrigueras abandonadas de cerdo hormiguero u otros animales. El facóquero entra al revés en las madrigueras, con la cabeza siempre de cara a la apertura y listo para huir si es necesario. Los facóqueros son corredores rápidos. A menudo corren con la cola hacia arriba. A pesar de sus problemas de visión, los facóqueros tienen un buen sentido del olfato, que utilizan para la localización de los alimentos, la detección de depredadores y el reconocimiento de otros animales."
Facóquero común,114,mating,"Los facóqueros comunes son poliginándricos (promiscuos), lo que significa que tanto los machos como las hembras tienen múltiples parejas. Son reproductores estacionales y el celo comienza a finales de la estación lluviosa o principios de la seca. Los machos tienen dos estrategias de apareamiento durante el celo. La primera es la ""táctica de permanencia"", cuando un macho se queda y defiende a determinadas hembras. En la ""táctica itinerante"", los machos buscan hembras listas para aparearse y compiten por ellas. Un macho dominante desplazará a cualquier otro macho que también intente cortejar a su hembra. Cuando una hembra abandona su madriguera, el macho intentará demostrar su dominio y luego la seguirá. Cuando las hembras están a punto de parir, abandonan temporalmente a su Familia para parir en una madriguera separada. El periodo de gestación es de 5-6 meses y la camada es de 2-8 lechones, con 2-4 típicos. La hembra permanecerá en el agujero durante varias semanas, amamantando a sus lechones. Las hembras de Facóquero común también pueden amamantar a los lechones de acogida si pierden su propia camada. Este comportamiento se denomina allosucking y los convierte en Criadores cooperativos. Los lechones comienzan a pastorear a las 2-3 semanas y son destetados a los 6 meses. Las crías alcanzan rápidamente la movilidad y permanecen cerca de sus madres para defenderse. Llegan a la madurez reproductiva a los 18-20 meses de edad."
Lince de canadá,115,habbit,"Los Linces de canadá parecen ser Territoriales y llevan una vida Solitaria. Aunque las áreas de distribución de las hembras a veces se solapan, los machos se mantienen en zonas bien delimitadas. Dentro de las áreas de campeo de los machos, puede haber el área de campeo de varias hembras y sus crías. Excepto durante la época de cría en invierno, los adultos suelen evitarse entre sí. Depredadores principalmente visuales, cazan sobre todo de noche, aunque también tienen buen oído. Las hembras y sus crías cazan a veces juntas cuando se dispersan en fila y se mueven por zonas relativamente abiertas. De este modo, las presas que un individuo expulsa son a menudo capturadas por otro de la línea. Este método de caza puede funcionar bastante bien y puede ser importante para educar a las crías en las técnicas de caza. Aunque son principalmente Nocturnos, los Linces de canadá a veces son activos durante el día. Su forma de refugio suele ser un saliente rocoso, bajo un grupo de árboles caídos o un arbusto."
Lince de canadá,115,appearance,"Alcanza los 56 cm de alzada. El pelo es amarillento o pardo claro y largo, con el fin de defenderse del frío, especialmente en invierno. Normalmente no presentan manchas o las tienen en muy poca cantidad, concentrándose en las patas. Los machos son más grandes que las hembras."
Lince de canadá,115,mating,"Los linces de canadá tienen un sistema de apareamiento poligínico. Las hembras sólo se aparean durante cada estación con un macho, pero los machos pueden aparearse con varias hembras. La temporada de cría dura sólo un mes, entre marzo y mayo, según el clima local. El periodo de gestación es de 8 a 10 semanas y las camadas suelen ser de 2 ó 3, aunque puede haber entre 1 y 5 gatitos. Las crías pesan entre 175 y 235 g al nacer e inicialmente tienen un pelaje grisáceo con marcas negras. Son ciegos durante los primeros 14 días y se destetan a las 12 semanas. Los machos no ayudan a criar a sus crías. Después de unas 5 semanas, los gatitos abandonan la madriguera y comienzan a cazar entre los 7 y los 9 meses de edad. Abandonan a su madre cuando comienza la siguiente temporada de cría. Los hermanos pueden permanecer juntos durante algún tiempo tras separarse de su madre. Las hembras alcanzan la madurez reproductiva a los 10 meses pero a menudo retrasan la cría un año más; los machos maduran a los 2 ó 3 años."
Aye-aye,116,habbit,"El Aye-aye es un animal Arborícola y Nocturno, que pasa la mayor parte del tiempo en lo alto de los árboles. Aunque descienden al suelo de vez en cuando, los aye-ayes comen, duermen, viajan y se aparean en lo alto de los árboles y suelen encontrarse cerca de las copas, donde el denso follaje les proporciona abundante cobertura. Durante el día los aye-ayes duermen en un nido esférico construido con hojas, lianas y ramas y situado en la bifurcación de las ramas de los árboles. Salen al anochecer para cazar comida. Los Aye-aye son animales solitarios que marcan su amplio territorio doméstico con el olor. El territorio más pequeño de las hembras suele solaparse con el de al menos dos machos. Un macho suele compartir su territorio con otros machos y a veces pueden buscar comida en tándem y compartir un nido (aunque en momentos diferentes). Parecen tolerarse unos a otros hasta que oyen la llamada de una hembra en busca de pareja."
Aye-aye,116,appearance,"El pelaje es largo en todo el cuerpo, especialmente en la cola, razón por la que el aye-aye fue clasificado inicialmente como una extraña ardilla cuando se descubrió. El color del pelaje es totalmente negro salvo en la cara, donde se aclara hasta ser blanquecino. Ocasionalmente se dan individuos pardos. Los adultos alcanzan el tamaño aproximado de un gato doméstico, con 40 centímetros de la cabeza a la cola y otros 55 de longitud total de ésta. Pesa de dos a tres kilos y puede vivir hasta 23 años. Además de sus amplias orejas, en su cabeza destacan también sus ojos, grandes y amarillos, típicos del animal nocturno que es. El olfato también es bastante fino. Los aye-ayes son animales arborícolas de hábitos nocturnos. Se alimentan de larvas de insectos que encuentran bajo la corteza de los árboles, localizándolas mediante golpes rítmicos sobre la corteza. Algunas poblaciones introducidas en los años 1960 en pequeñas islas también se alimentan de las semillas de especies del género Canarium y del néctar de las flores de Ravenala madagascariensis. . Este método es típico de los pájaros carpinteros, pero único entre los mamíferos. Para conseguirlo, usa su largo y huesudo tercer dedo, y distingue cualquier pequeña perturbación en el ruido que produce el golpeteo (indicio de una galería de madera carcomida bajo la corteza) gracias a sus grandes y bien desarrollados oídos (su sentido principal), semejantes a los de un murciélago. Solo se conoce otro caso de adaptación tan fuerte de los dedos en ese sentido en toda la historia de la evolución, el del pequeño dinosaurio arborícola Epidendrosaurus."
Aye-aye,116,mating,"Los aye-ayes hembras paren una sola cría, algo habitual en los lémures, y la llevan sobre su espalda durante los primeros meses de vida. Durante el día se refugian en nidos similares a los de los pájaros, que luego cambian por otros después de usarlos durante una temporada. Estos nidos están situados en la base de las ramas, siempre a más de 12 metros de altura del suelo."
Impala,117,habbit,"El impala come hierbas, hojas y semillas. Vive en bosques poco densos y en la sabana salpicada de árboles. Este animal, en lugar de quedarse en campo abierto, como lo hacen la mayoría de los antílopes que pastan, corre a ponerse a cubierto ante cualquier amenaza. En las épocas de hambruna, es frecuente ver a los impalas seguir a las tropas de papiones para alimentarse de las hojas y frutos que estos tiran. También los elefantes son seguidos, ya que al agitar los árboles para conseguir sus frutos, los paquidermos se dejan muchos sin recoger y es cuando aprovecha el impala para intervenir. Durante la temporada de reproducción, por regla general, un macho de los impalas vigila un grupo de hembras, caminando de un lado a otro, exponiendo sus cuernos, con las orejas ajustadas y el rabo levantado.La lucha de los machos por su harén se divide en tres series de combate. Los combates entre impalas no suelen producirles heridas. Las hembras viven con su cría en manadas de diez a cien animales. Es frecuente en la época de partos, ver a varias crías reunidas con un número muy pequeño de hembras. Estos grupos se conocen como manadas de guardería. Unas pocas hembras vigilan a las crías mientras que las demás pastan.Aparte de estos grupos también se forman manadas de machos jóvenes y mayores, que son demasiado débiles para defender un territorio.Los machos de mediana edad son solitarios territoriales y exigen cada una de las hembras que pase por su territorio para sí. El impala es el animal que menos duerme en el Reino Animal, apenas 3 horas es su descanso y suele tener una especie de alarma, la cual le determina por ejemplo a qué hora debe levantarse."
Impala,117,appearance,"Este esbelto animal es famoso por sus grandes saltos que pueden llegar a más de 10 m de longitud. Consigue una altura de hombro de 95 cm y un peso de 40 kg (hembra) a 65 kg (macho). Por arriba es de color marrón claro. El vientre, el pecho, el cuello y la barbilla tienen un color blanco. En los cuartos traseros posee una línea vertical oscura y un penacho de pelo negro en las patas posteriores, por encima de las pezuñas. La cabeza es grácil, los ojos grandes y las orejas delgadas y afiladas. Los machos son los que llevan cuernos, que pueden llegar a medir hasta 90 cm de largo."
Impala,117,mating,"Los impalas tienen un sistema de apareamiento poligínico, en el que cada macho se aparea con varias hembras. El periodo de mayor actividad reproductora es de marzo a mayo. Durante este periodo, las hembras preñadas viven aisladas para dar a luz. El periodo de gestación dura de 194 a 200 días y da lugar a una sola cría, que pesa unos 5 kg (11 lbs). Al cabo de unos días, la cría y la hembra se reincorporan a la manada. Después, al cabo de un tiempo, la cría se une a una guardería de otros impalas jóvenes. Se destetan a los 4-5 meses de edad. Los impalas macho alcanzan la madurez reproductiva al año de edad, mientras que las hembras están listas para criar cuando tienen entre 1 y 2 años. Al alcanzar la madurez reproductiva, no se apresuran, sin embargo, a establecer territorios. No suelen empezar a aparearse hasta los 4 años."
Vicuña,118,habbit,"Las vicuñas son animales tímidos y despiertos que huyen muy rápidamente. Cuando perciben el peligro, emiten un claro silbido. El macho dominante avisa a la manada con su llamada de alarma y después se coloca entre la amenaza y su manada. Un único macho dominante es el líder de un grupo de jóvenes y hembras. Decide el alcance del territorio de la manada y sus miembros y aleja a otras vicuñas macho de su grupo. Los grupos familiares son cerrados, excluyendo a los machos que no son miembros y a veces incluso impidiendo que las hembras jóvenes se unan a ellos. Un grupo familiar suele contar con entre 6 y 10 individuos, según la disponibilidad de alimento en su territorio. Las vicuñas tienen un territorio para alimentarse y otro para dormir. Son animales diurnos y por la noche suben a su territorio para dormir a mayor altitud. Los adultos que no lideran una manada se vuelven solitarios o se unen a una gran manada de 30 a 150 individuos."
Vicuña,118,appearance,"Las vicuñas son los camélidos más pequeños, pesan entre 40 y 50 kg (kilogramos) y tienen una longitud de 80 cm (centímetros). Son silvestres. Su color es beige o vicuña (marrón claro rojizo) en el lomo, blanco en la zona central y las patas, con variaciones dependiendo de las zonas geográficas donde habitan. Las poblaciones norteñas son más oscuras y tienen un mechón en la parte delantera de pelos largos y blancos (mechón pectoral). Las vicuñas tienen las patas largas y delgadas, terminadas en almohadillas, aptas para caminar sobre varios tipos de suelos, incluso los pedregosos. La fibra de su lana está entre las más finas del mundo, midiendo 15 µm (micrómetros) de diámetro. El pelaje es denso, formado por fibras delgadas que crecen muy juntas, con el objetivo de proteger al animal tanto del frío como de la lluvia y el viento. Si las fibras fueran más gruesas y crecieran más distanciadas, dejarían pasar el aire frío y el agua de la lluvia."
Vicuña,118,mating,"Las Vicuñas son poligínicas, el macho dominante se aparea con todas las hembras maduras de su manada. La época de apareamiento comienza en marzo o abril. El periodo de gestación es de 330 a 350 días y nace un solo cervatillo. Un cervatillo puede ponerse de pie sólo 15 minutos después de nacer. Permanece cerca de su madre durante 8 meses o más, sigue mamando hasta los 10 meses y se independiza en torno a los 12 o 18 meses de edad. Los machos jóvenes se unen a grupos de solteros y las hembras jóvenes a una hermandad. Las hembras alcanzan la madurez reproductiva a los 2 años y algunas siguen reproduciéndose a los 19 años."
Marta,119,habbit,"Sus hábitos son nocturnos, suelen vivir en los árboles y se alimentan de pequeños mamíferos, pequeñas aves, insectos y ranas. También comen algunos frutos y huevos de pájaros."
Marta,119,appearance,"Mide unos 25 cm de altura y 50 cm desde la cabeza hasta el arranque de la cola, que mide cerca de 30 cm. Un ejemplar adulto pesa alrededor 1,5 kg. Posee una cabeza pequeña, un hocico agudo, un cuerpo delgado, patas cortas aunque más largas que otros mustélidos y pelaje espeso y suave, marrón oscuro en casi todo el cuerpo, excepto en la parte inferior del cuello y el vientre, que son de un color crema amarillento. La marta posee un total de 38 dientes, observándose en la mandíbula superior seis incisivos, dos colmillos, ocho premolares y dos muelas, y en la inferior, dos muelas más. También tiene marcas faciales de color más claro que el resto del cuerpo. Se distingue de la garduña (Martes foina) por tener las orejas más grandes, el hocico más afilado y la garganta color crema en vez de blanca. En cautiverio viven hasta 18 años, mientras que su vida silvestre apenas supera los cuatro años. Llegan a su madurez sexual a los dos años. Sus crías suelen nacer en marzo o abril, después de un período de gestación de alrededor de tres meses. Su peso al nacer es de aproximadamente 30 g."
Marta,119,mating,"La marta entra en celo entre los meses de junio y agosto, este periodo dura aproximadamente 15 días. En este lapso se observa más movimiento dentro de los territorios, varios machos se juntan para disputarse a la hembra. El macho vencedor, juega y lucha con la hembra, y, tras la fecundación, la abandona. Los espermatozoides se mantienen vivos en el útero de la hembra hasta el mes de enero (lo que se conoce como fecundación retardada), siendo su periodo de gestación de 9 semanas. Puede tener hasta 7 crías, pero normalmente entre 2 y 4, las cuales nacen entre marzo y mayo."
Bisonte europeo,120,habbit,"Los Bisontes europeos son animales diurnos y sociales, que viven tanto en grupos mixtos como sólo de machos. Los grupos mixtos están formados por hembras adultas, crías, jóvenes de 2 a 3 años y toros adultos jóvenes. El tamaño medio de los rebaños es de 8 a 13 animales. Las manadas formadas únicamente por toros son más pequeñas que las mixtas, conteniendo 2 individuos de media. Los Bisontes europeos no defienden el territorio y las áreas de distribución de las manadas tienden a solaparse en gran medida. Los toros jóvenes de entre 5 y 6 años suelen formar áreas de campeo más grandes que los machos más viejos. Durante el invierno, estos animales suelen reunirse en torno a los puntos de alimentación y forman grandes agregaciones mixtas. Las manadas de Bisonte europeo no son unidades familiares. Las diferentes manadas interactúan con frecuencia, se combinan y se separan rápidamente tras intercambiar individuos. A pesar de su habitual lentitud de movimientos, los Bisontes europeos son sorprendentemente ágiles. Pueden atravesar arroyos de 3 m de ancho o vallas de 2 m de altura desde parado."
Bisonte europeo,120,appearance,"Es de aspecto similar al bisonte americano (Bison bison), pero de constitución más ligera. Su silueta es maciza, con los cuartos delanteros muy desarrollados, la cabeza ancha y grande y la cruz marcada. El color del pelaje es pardo oscuro, largo, y particularmente desarrollado en la cabeza, hombros y cuello. Los becerros suelen tener el pelaje más claro que el de los ejemplares adultos. También están provistos de una pequeña ""barba"" en la garganta, y la cola está recubierta por pelo largo. La parte inferior de las patas tienen pelaje corto, al contrario que en el bisonte americano. Ambos sexos poseen cuernos, los cuales son cortos, gruesos, y orientados hacia arriba, y cuya longitud máxima registrada es de 50,8 centímetros. El bisonte europeo mide de 250 a 350 cm, más de 50 a 80 de la cola, y tiene una altura a la cruz que va de 150 a 200 cm.  Los machos adultos pesan entre 400 y 920 kg, mientras que las hembras, de menor tamaño, oscilan entre 300 y 400.  Su fórmula dental es la siguiente: (2/3, 0/1, 3/2-3, 3/3)= 30-32 dientes. "
Bisonte europeo,120,mating,"La época de celo tiene lugar entre agosto y octubre. Los toros de 4 a 6 años de edad, aunque sexualmente maduros, quedan excluidos de apareamiento por toros mayores. Las hembras suelen tener un período de gestación de 264 días, y suelen dar a luz a un ternero a la vez, para lo cual suelen aislarse del resto de la manada."
Foca leopardo,121,habbit,"Vive en las aguas frías y las costas alrededor de la Antártida. Durante el verano caza entre la banquisa. En el invierno emigra a las islas subantárticas y ocasionalmente al sur de Australia, Sudáfrica, islas Cook, Argentina, Chile y Brasil. Consume todas las presas que quepan en su boca, como calamares, peces, huevos y carroña. También atacan a pingüinos bajo el agua y a las crías de otras focas, especialmente a las focas cangrejeras, siendo este uno de los pocos casos de pinnípedos que ataquen a otros con fines alimenticios. El pingüino emperador suele ser la presa principal de los grandes ejemplares. Tras alcanzar la madurez sexual, estas aves se lanzan al agua por primera vez, cayendo víctimas en las fauces del leopardo marino."
Foca leopardo,121,appearance,"Son grandes y musculosas; su espalda y cabeza son de color gris oscuro y su vientre es gris claro. La parte ventral de su cuello es blanquecina con puntos negros que le dan el nombre y que se extienden por el pecho. Su cabeza es cuneiforme, su hocico, rasgado, y su cuello, relativamente largo. Su tórax es ancho y largo, y en su cintura escapular se articulan aletas pectorales potentes y relativamente largas. Las hembras son generalmente más grandes que los machos, algo muy inusual en los pinnípedos; la longitud del cuerpo de estos alcanza entre 3 y 3,8 m, y el peso hasta 320 kg, en tanto las hembras alcanzan de 3,5 hasta 4 m de longitud y un peso de 500 a 600 kg. Sus sentidos de la vista y el olfato están muy desarrollados, a lo que se aúna su forma hidrodinámica, para convertir esta especie en un depredador terrible. Cazan bajo el agua, aunque no se zambullen profundamente. Sus dientes delanteros son agudos, los caninos son largos, los postcaninos presentan tres cúspides afiladas y sus muelas se traban de manera que recojan los camarones krill. "
Foca leopardo,121,mating,"El verano antártico se extiende de noviembre a enero. En esta época, la hembra de la foca leopardo deja el agua y se instala en el hielo para dar a luz; come entonces más que de costumbre con el fin de prepararse para el ayuno posterior al parto. A diferencia de otras focas que paren en colonias, la leopardo lo hace sola."
Nilgó,122,habbit,"Habitualmente se encuentra en hatos de aproximadamente 10 animales, pero se han visto grupos más grandes, de 20 a 70 individuos. Los machos viejos son a veces solitarios. Es de hábitos diurnos con una mayor actividad en las primeras horas de la mañana y la tarde. Tiene buena vista y oído, pero no tiene un buen sentido del olfato. Aunque es normalmente silencioso, pueden hacer una vocalización que ruge cuando está alarmado. Cuando es perseguido puede alcanzar velocidades de hasta 29 millas por hora."
Nilgó,122,appearance,"El nilgó es el antílope de mayor tamaño de Asia. Presenta un marcado dimorfismo sexual. Solo tiene cuernos el macho, los cuales son cortos y rectos, y llegan a medir cuando son adultos entre 15 y 24 cm. Mide de entre 120 a 150 cm de altura en la cruz y tiene una longitud cabeza-cuerpo de 180 a 210 cm. Pueden llegar a pesar hasta 300 kg. En cambio las hembras suelen ser una quinta parte menores. Tiene un pelaje corto que es de color marrón amarillento en las hembras y se convierte en gris azulado en los machos adultos. Los terneros son marrón pálido. El pelo de los adultos es delgado y aceitoso, pero la piel es gruesa en el pecho y el cuello de los machos. Existen parches de color blanco en la cara y por debajo de la barbilla. Esta se extiende en un amplio y blanco babero en la garganta. En los machos por debajo de la pechera cuelga un mechón de pelo o barba, que puede ser de hasta 13 cm. Una banda blanca a lo largo de la zona de pecho va más el abdomen y se extiende entre las patas traseras, que forma un estrecho pequeña revisión que se describe con el pelo más oscuro. Tiene patas delgadas. Su fórmula dental, típica en los bóvidos, es la siguiente: 0/3, 0/1, 3/3, 3/3 = 32. "
Nilgó,122,mating,"Las hembras y los machos permanecen separados durante la mayor parte del año, a excepción de la época de cría. Los grupos los forman un macho dominante y de una a varias hembras. El apareamiento tiene lugar habitualmente de diciembre a marzo, pero puede ocurrir durante todo el año. La hembra pare, tras un período de gestación que va de 243 a 247 días, una o dos crías, excepcionalmente tres. Las hembras pueden concebir a los 18 meses de edad, pero muy pocas lo hacen antes de los 3 años de edad. Los machos maduran sexualmente a los dos años y medio, pero no pueden competir con otros machos hasta los 4 años."
Tlalcoyote,123,habbit,"Los tejones son animales solitarios. Llevan una vida Nocturna, lo que significa que son más activos durante la noche. Sin embargo, en zonas remotas, lejos de los asentamientos humanos, se les ve a menudo de día, vagando en busca de comida. Aunque no son hibernantes, los tejones, con la llegada del invierno, se vuelven pasivos y pasan por cortos periodos de Torpor (de unas 29 horas de duración). Los tejones Tlalcoyote son unos excavadores de primera, que utilizan sus fuertes extremidades delanteras para penetrar fácilmente en el suelo. Sus hogares son madrigueras: agujeros excavados en el suelo. Estos agujeros subterráneos les sirven de vivienda y protección. Una madriguera habitual se encuentra a una profundidad de 3 metros bajo tierra, contiene un gran ""dormitorio"" y una cámara para dormir, mientras que la longitud total de todos los túneles es de unos 10 metros. Cada tejón tiene varias madrigueras alrededor de la zona donde vive. Cuando los tejones sienten peligro, atacan y muerden el objeto bruscamente, acompañándolo de chisporroteos y gruñidos."
Tlalcoyote,123,appearance,"Los tejones Tlalcoyote tienen cuerpos fornidos y bajos con patas cortas y poderosas, son identificables por sus enormes patas delanteras (miden hasta 5 cm de longitud) y las marcas distintivas de su cabeza. Estos animales poseen características morfológicas que les permiten ser buenos especialistas fosoriales, como una cabeza cónica, cerdas en las orejas y membranas nictitantes en los ojos. Los tlalcoyotes tienen poderosas extremidades anteriores. También poseen un húmero Fuerte y grandes procesos óseos para la fijación de los músculos. A excepción de la cabeza, el tejón americano está cubierto de una capa grisácea, marrón, negra y blanca de pelo áspero o pelaje, que le da casi un aspecto mixto marrón-marrón. El pelaje le ayuda a camuflarse en los hábitats de pastizales. Su cara triangular muestra un patrón distintivo en blanco y negro, con ""insignias"" marrones o negruzcas que marcan las mejillas y una franja blanca que se extiende desde la nariz hasta la base de la cabeza."
Tlalcoyote,123,mating,"El Tlalcoyote americano es polígamo, lo que significa que un macho puede aparearse con varias hembras. Al llegar la época de cría, tanto machos como hembras comienzan a ampliar sus áreas de distribución en busca de pareja. Las áreas de campeo de los machos abarcan territorios más extensos y pueden solaparse con las áreas de campeo de las hembras vecinas. El apareamiento dura de agosto a septiembre y el periodo de gestación es de aproximadamente 1,5 meses (6 semanas). A partir de entonces nacen de 1 a 5 cachorros, aunque el número medio es de 3 a la vez. Durante las 4-6 semanas siguientes los ojos de los cachorros se cierran y la hembra los cuida hasta que tienen 2-3 meses, abandonándolos normalmente al cabo de otros 2-3 meses. Una hembra de tejón alcanza la madurez reproductiva cuando tiene 4 meses y se aparea durante su primer año, mientras que un macho comienza a aparearse no antes del otoño de su segundo año."
Falsa orca,124,habbit,"Es un animal sociable que se agrupa en manadas que pueden llegar a estar formadas por varios miles de ejemplares, aunque habitualmente son de varias decenas. Es capaz de reconocerse en un espejo. "
Falsa orca,124,appearance,"Es el tercer delfínido en cuanto a tamaño, alcanzando una longitud que oscila entre 3,7 y 5,5 m y un peso de entre 1,2 y 2 t. Tiene un cuerpo delgado con una aleta dorsal que puede medir unos 30 cm de alto. Son rasgos distintivos de esta especie la curva y el bulto (normalmente llamado «codo») a mitad de camino a lo largo de cada una de las aletas. La falsa orca tiene un color uniforme (gris oscuro a negro)."
Falsa orca,124,mating,"Se sabe que la especie tiene un sistema de apareamiento poliginándrico (promiscuo), en el que tanto machos como hembras se aparean con múltiples parejas. Las falsas Orcas se aparean a lo largo de todo el año con periodos de máxima actividad, que se producen de enero a diciembre y en marzo. El periodo de gestación oscila entre 11 y 16 meses. Las hembras dan a luz a una sola cría, tras lo cual no se reproducen durante unos 6,9 años de media. Poco después de nacer, la cría es capaz de nadar y se desteta gradualmente durante el periodo de 18-24 meses. Incluso después del destete, las crías suelen permanecer en el mismo grupo que sus madres. Los machos de esta especie alcanzan la madurez reproductiva a los 8-10 años, mientras que las hembras lo hacen a los 8-11 años."
Antílope indio,125,habbit,"Los Antílopes indio son animales sociales, que viven en manadas que incluyen de 5 a 50 individuos. La manada de mirlos es un harén por su estructura: está formada por un macho adulto y numerosas hembras con sus crías. En la estación fría, los Antílopes indio son diurnos, mientras que en la estación cálida pasan la mayor parte del día descansando en zonas sombreadas, siendo activos principalmente por la mañana y a última hora de la tarde. Son muy cautelosos y tímidos. Aunque carecen de un fuerte sentido del olfato o del oído, tienen buena vista, lo que les ayuda a detectar los peligros y reaccionar a tiempo. Cuando un Antílope indio está en peligro, salta en el aire y huye, seguido por toda la manada."
Antílope indio,125,appearance,"Mide 1,25 m de longitud (sin contar los 15 cm de la cola). Solo los machos tienen astas, miden 50 cm de longitud aproximadamente y presentan tres o cuatro ondulaciones en forma de espiral. El pelaje es de color castaño rojizo en la parte superior; el hocico, el pecho y el vientre son de color blanco. En la época de celo se le hipertrofian las glándulas lacrimales cuya olorosa secreción sirve de reclamo sexual. El desarrollo embrionario dura nueve meses. Se alimenta de hierba y plantas jugosas; vive en manadas y es muy precavido."
